Latitude,Longitude,Sample Date,nir,green,swir16,swir22,NDMI,MNDWI
-29.042222,24.6,17-01-2012,11420.5,9696,9140.5,8469,0.110889548,0.029490617
-30.679722,26.7125,17-01-2012,,,,,,
-30.160091,27.40124,17-01-2012,15093,9850.5,15030.5,12009,0.002074792,-0.208190989
-31.104278,29.399722,17-01-2012,12751.5,9067.5,11283,9569,0.061099669,-0.108867104
-32.502778,19.535833,17-01-2012,17307,12463.5,19538,17278.5,-0.060550957,-0.221067762
-29.161667,23.696389,18-01-2012,,,,,,
-22.935,28.004167,18-01-2012,15686.5,10220,14469,11594.5,0.040374061,-0.172100936
-30.830556,26.921389,18-01-2012,12802,9180,10111,8709.5,0.117444246,-0.048260847
-23.23572222,27.717,18-01-2012,11941,9786.5,11156.5,9813.5,0.033964715,-0.065415652
-25.127778,27.628889,18-01-2012,14310,9767.5,16376,13148,-0.06732712,-0.252777937
-24.69514,27.40906,18-01-2012,14526.5,9570.5,12488,10229,0.075459475,-0.13226194
-27.4275,28.525833,18-01-2012,19703,8626,11727,9089,0.253770283,-0.152360831
-25.73411,27.21422,11-02-2014,14282.5,9519,14855,12197,-0.01964822,-0.218921802
-28.141944,26.417778,18-01-2012,15292,9308,13894.5,11035.5,0.047881726,-0.197672665
-25.73411,27.21422,13-03-2014,14282.5,9519,14855,12197,-0.01964822,-0.218921802
-27.671111,27.236944,18-01-2012,16564.5,10351,13939.5,11303,0.086054288,-0.147732653
-25.73411,27.21422,04-06-2014,12731,9212,13887,11608.5,-0.043429258,-0.202389714
-25.73411,27.21422,09-07-2014,12591,9695,14364,12218,-0.065776294,-0.194064591
-30.336111,27.359444,18-01-2012,10272,9388,8117,7866,0.117189624,0.072607826
-32.595833,19.009444,18-01-2012,15298,10001,14839.5,12155,0.015213604,-0.194782714
-25.73411,27.21422,02-09-2014,13363,9897,15824.5,13327.5,-0.084334047,-0.230449235
-25.45963889,28.26430556,18-01-2012,,,,,,
-27.356667,27.286389,18-01-2012,17184,9795.5,14071,10760.5,0.099600064,-0.179142312
-22.548889,28.898056,19-01-2012,,,,,,
-22.91028,29.61111,19-01-2012,14586.5,9865.5,12858.5,11340.5,0.062962288,-0.131710966
-27.398611,26.614722,19-01-2012,15336,9428,12456.5,10224,0.103607088,-0.138385615
-30.679722,26.7125,19-01-2012,,,,,,
-27.356667,27.286389,19-01-2012,17184,9795.5,14071,10760.5,0.099600064,-0.179142312
-23.658056,31.05,20-01-2012,,,,,,
-30.27402,30.69602,20-01-2012,19287.5,11693.5,15770.5,12376,0.100319471,-0.148448879
-27.671111,27.236944,20-01-2012,16564.5,10351,13939.5,11303,0.086054288,-0.147732653
-27.573056,24.746389,20-01-2012,14661,9983,14568.5,11901.5,0.003164611,-0.186770666
-27.902778,24.615556,20-01-2012,,,,,,
-28.760833,17.730278,22-01-2012,,,,,,
-27.044444,27.005,23-01-2012,17361,9349,14166.5,10678,0.101324241,-0.204864876
-29.161667,23.696389,24-01-2012,9405,12171,7807,7710.5,0.092842203,0.218440284
-27.01011111,26.69808333,24-01-2012,12976.5,8980,10498,8892.5,0.105582654,-0.077934079
-26.880278,26.965,24-01-2012,16031.5,9174,13260,10295.5,0.094617893,-0.18213426
-27.273889,28.49,24-01-2012,13047,9234.5,9295,8344.5,0.167934831,-0.003265064
-27.4275,28.525833,24-01-2012,19703,8626,11727,9089,0.253770283,-0.152360831
-25.73411,27.21422,24-06-2015,12926,9484,14032,11881,-0.041026782,-0.193400238
-25.73411,27.21422,07-07-2015,12953,9480,14416.5,12152,-0.05347193,-0.206578369
-27.3,28.586944,24-01-2012,15112,9819.5,15586.5,12313,-0.015456781,-0.226993624
-31.031389,28.883333,24-01-2012,12670,10549,12993.5,10792,-0.012605451,-0.103833493
-30.86013889,29.07125,24-01-2012,13664.5,10641,14072,12104,-0.014691832,-0.138833812
-33.31388889,19.07472222,24-01-2012,,,,,,
-25.45963889,28.26430556,24-01-2012,,,,,,
-29.161667,23.696389,25-01-2012,9405,12171,7807,7710.5,0.092842203,0.218440284
-29.042222,24.6,25-01-2012,11420.5,9696,9140.5,8469,0.110889548,0.029490617
-29.028629,24.638389,25-01-2012,15968.5,10507.5,14580,11991,0.045452314,-0.162331839
-30.568333,29.422778,25-01-2012,17098,9058.5,12119,9287.5,0.170414485,-0.144516586
-33.38056,19.30167,25-01-2012,,,,,,
-33.13083,18.86278,25-01-2012,15896,11820.5,15414,13112.5,0.015394443,-0.131946612
-29.758889,30.935278,26-01-2012,13305,8248,9981,8273,0.142746715,-0.095068298
-29.161667,30.629722,26-01-2012,14698,9461,14548,11814,0.005128907,-0.211878879
-34.031944,22.053333,26-01-2012,12169,8746,11378,9648,0.03359239,-0.130789108
-34.039722,22.133333,26-01-2012,18117,9429,13844,10264.5,0.13369419,-0.189704808
-34.02861,22.22222,26-01-2012,16422.5,9115.5,12400.5,9792.5,0.139541339,-0.152677078
-30.398056,30.601944,27-01-2012,13203.5,8293,9359,8075,0.170393352,-0.060389758
-30.27402,30.69602,27-01-2012,19287.5,11693.5,15770.5,12376,0.100319471,-0.148448879
-25.447222,30.711667,27-01-2012,16736,9197,13206,10443,0.117894596,-0.178949248
-29.641944,30.6875,28-01-2012,15379.5,9147.5,12698.5,9669,0.095484009,-0.162546919
-29.380556,30.2775,28-01-2012,17376.5,10816,14248.5,11200.5,0.098909091,-0.136946678
-25.127778,27.628889,30-01-2012,14310,9767.5,16376,13148,-0.06732712,-0.252777937
-25.20639,27.558,30-01-2012,14911,9914,13081,10792.5,0.065375822,-0.137725593
-24.69514,27.40906,30-01-2012,14526.5,9570.5,12488,10229,0.075459475,-0.13226194
-27.169444,29.233889,30-01-2012,,,,,,
-26.861111,28.884722,30-01-2012,,,,,,
-26.970278,27.211111,30-01-2012,8467,8500,7797.5,7608,0.04116327,0.043104771
-26.73806,27.59194,30-01-2012,17869.5,13448,17045,15709,0.023614831,-0.117961499
-26.45,28.085833,30-01-2012,18074,9575,12950,10085,0.165162455,-0.149833518
-27.00222,28.76528,31-01-2012,16027,10403,13556,10495,0.083527702,-0.131599816
-27.273889,28.49,31-01-2012,13047,9234.5,9295,8344.5,0.167934831,-0.003265064
-26.98472222,26.63227778,31-01-2012,14590,9631,14401,11845.5,0.006519265,-0.198485353
-29.160278,26.573333,31-01-2012,14935,9484,12885,10651,0.073687994,-0.152040771
-33.818056,19.694722,31-01-2012,14750.5,10329,15506.5,12457.5,-0.024985954,-0.200402547
-27.3,28.586944,01-02-2012,15112,9819.5,15586.5,12313,-0.015456781,-0.226993624
-28.69485,28.23487,01-02-2012,14790,9105.5,12290,10327,0.092319055,-0.148839709
-29.615556,27.065278,01-02-2012,14616.5,10005,11860,10265.5,0.104111193,-0.084838783
-28.883333,27.89,01-02-2012,15660.5,9752,13028.5,10710.5,0.09174248,-0.143829152
-34.075556,20.145556,01-02-2012,16015.5,11056,17648.5,14299,-0.048508793,-0.229667822
-24.925278,29.324444,02-02-2012,15322,9272.5,13207,10527,0.074135091,-0.175026135
-30.336111,27.359444,02-02-2012,10272,9388,8117,7866,0.117189624,0.072607826
-27.573056,24.746389,03-02-2012,14661,9983,14568.5,11901.5,0.003164611,-0.186770666
-27.902778,24.615556,03-02-2012,,,,,,
-29.658056,25.973333,03-02-2012,13886,9781.5,13460.5,11307,0.015559578,-0.158291025
-31.000833,26.353056,03-02-2012,14294,9660,12876,10792,0.052189915,-0.142705005
-30.679722,26.7125,03-02-2012,15662,11028.5,8930,8465,0.27374756,0.105143172
-28.760833,17.730278,05-02-2012,,,,,,
-25.99136,27.84208,06-02-2012,16830,9263.5,12924.5,10153.5,0.131257457,-0.164999099
-29.987778,29.851667,06-02-2012,,,,,,
-26.45,28.085833,06-02-2012,18074,9575,12950,10085,0.165162455,-0.149833518
-27.398611,26.614722,06-02-2012,15336,9428,12456.5,10224,0.103607088,-0.138385615
-27.671111,27.236944,06-02-2012,14220,9758,13003,10886.5,0.044704845,-0.142568428
-29.042222,24.6,06-02-2012,11420.5,9696,9140.5,8469,0.110889548,0.029490617
-27.356667,27.286389,06-02-2012,,,,,,
-27.01011111,26.69808333,07-02-2012,12976.5,8980,10498,8892.5,0.105582654,-0.077934079
-30.830556,26.921389,07-02-2012,12802,9180,10111,8709.5,0.117444246,-0.048260847
-30.733889,29.828333,07-02-2012,16530,9293.5,13585,10267.5,0.097791798,-0.187577857
-29.380556,30.2775,07-02-2012,17376.5,10816,14248.5,11200.5,0.098909091,-0.136946678
-26.98472222,26.63227778,07-02-2012,14590,9631,14401,11845.5,0.006519265,-0.198485353
-25.45963889,28.26430556,07-02-2012,,,,,,
-25.57877778,29.12747222,07-02-2012,13402,10065.5,12941,10780,0.017499905,-0.124986417
-27.4,26.624722,07-02-2012,14931.5,9392,12414,10009,0.092062679,-0.13858571
-25.81048333,27.90955222,08-02-2012,,,,,,
-27.937778,31.209444,08-02-2012,15252.5,8848,12188,9680,0.111677994,-0.158775433
-30.398056,30.601944,08-02-2012,13203.5,8293,9359,8075,0.170393352,-0.060389758
-30.27402,30.69602,08-02-2012,19287.5,11693.5,15770.5,12376,0.100319471,-0.148448879
-27.00222,28.76528,08-02-2012,16027,10403,13556,10495,0.083527702,-0.131599816
-27.02314,28.59389,08-02-2012,18277,13636,14710.5,12313,0.108116711,-0.037905914
-26.648056,27.089444,08-02-2012,15263.5,9515,15357.5,11707.5,-0.003069789,-0.23489798
-26.970278,27.211111,08-02-2012,8467,8500,7797.5,7608,0.04116327,0.043104771
-26.880278,26.965,08-02-2012,16031.5,9174,13260,10295.5,0.094617893,-0.18213426
-27.273889,28.49,08-02-2012,13047,9234.5,9295,8344.5,0.167934831,-0.003265064
-27.4275,28.525833,08-02-2012,19703,8626,11727,9089,0.253770283,-0.152360831
-27.3,28.586944,08-02-2012,15112,9819.5,15586.5,12313,-0.015456781,-0.226993624
-27.044444,27.005,08-02-2012,17361,9349,14166.5,10678,0.101324241,-0.204864876
-29.028629,24.638389,08-02-2012,15968.5,10507.5,14580,11991,0.045452314,-0.162331839
-34.329722,18.990278,08-02-2012,10031,8608.5,10072,9339.5,-0.002039497,-0.078343727
-27.5275,30.858056,09-02-2012,16016,9511.5,14108,11021,0.063338202,-0.194606152
-30.13573889,30.67422222,09-02-2012,12767,10331,9905,8509,0.126235004,0.021051591
-29.803611,30.516111,10-02-2012,15330,9468.5,14758,11907.5,0.019010901,-0.218335294
-28.44555556,32.325,12-02-2012,17686,10500.5,14681.5,11617.5,0.092824593,-0.166031292
-29.161667,30.629722,12-02-2012,14698,9461,14548,11814,0.005128907,-0.211878879
-26.73806,27.59194,13-02-2012,17869.5,13448,17045,15709,0.023614831,-0.117961499
-31.396,29.2651,13-02-2012,,,,,,
-31.554722,29.245556,13-02-2012,,,,,,
-25.127778,27.628889,14-02-2012,14310,9767.5,16376,13148,-0.06732712,-0.252777937
-25.20639,27.558,14-02-2012,14911,9914,13081,10792.5,0.065375822,-0.137725593
-27.169444,29.233889,14-02-2012,,,,,,
-30.568333,29.422778,14-02-2012,17098,9058.5,12119,9287.5,0.170414485,-0.144516586
-30.570833,29.150556,14-02-2012,14234.5,10459,15896,13740,-0.055143459,-0.206298615
-31.104278,29.399722,14-02-2012,12751.5,9067.5,11283,9569,0.061099669,-0.108867104
-32.595833,19.009444,14-02-2012,15486,10553,15740,13162,-0.008134247,-0.197276842
-28.141944,26.417778,15-02-2012,15461,9229.5,14168.5,11374.5,0.043622066,-0.211086418
-28.1175,26.719444,15-02-2012,14098,9904.5,12943,11318,0.042712917,-0.13299048
-31.031389,28.883333,15-02-2012,12670,10549,12993.5,10792,-0.012605451,-0.103833493
-30.86013889,29.07125,15-02-2012,13664.5,10641,14072,12104,-0.014691832,-0.138833812
-30.77586667,29.03221667,15-02-2012,15431.5,10891,17273,14311,-0.056307236,-0.226601335
-24.69514,27.40906,16-02-2012,14526.5,9570.5,12488,10229,0.075459475,-0.13226194
-27.398611,26.614722,16-02-2012,15336,9428,12456.5,10224,0.103607088,-0.138385615
-27.671111,27.236944,16-02-2012,14220,9758,13003,10886.5,0.044704845,-0.142568428
-28.376944,24.303056,16-02-2012,12961,9795,11446,9593,0.062072356,-0.077727037
-29.615556,27.065278,16-02-2012,14616.5,10005,11860,10265.5,0.104111193,-0.084838783
-27.356667,27.286389,16-02-2012,,,,,,
-27.4,26.624722,16-02-2012,14931.5,9392,12414,10009,0.092062679,-0.13858571
-22.43772222,31.07805556,17-02-2012,11215,8807,10067,9070,0.053942299,-0.066758504
-27.902778,24.615556,17-02-2012,15901.5,9702,14329.5,11291.5,0.051999603,-0.192559765
-34.250556,20.9925,17-02-2012,5666,4549,5163.5,4309,0.046401034,-0.063268983
-28.760833,17.730278,19-02-2012,8150,9726,7721,7752,0.027030433,0.11491947
-27.01011111,26.69808333,20-02-2012,12976.5,8980,10498,8892.5,0.105582654,-0.077934079
-26.45,28.085833,20-02-2012,15667,9794,14180.5,10960,0.049803166,-0.182965234
-26.98472222,26.63227778,20-02-2012,14590,9631,14401,11845.5,0.006519265,-0.198485353
-33.501667,21.624167,20-02-2012,15292.5,9534.5,11401,9240,0.145784554,-0.089154785
-33.31388889,19.07472222,20-02-2012,13345,9537.5,13261.5,11148.5,0.003138331,-0.163340497
-24.679167,30.8025,21-02-2012,13650,9645,15259.5,13099,-0.05567374,-0.225441185
-30.830556,26.921389,21-02-2012,12802,9180,10111,8709.5,0.117444246,-0.048260847
-24.670833,28.560833,21-02-2012,17102.5,9864.5,14787.5,11343,0.072593289,-0.199699822
-28.735556,29.820556,21-02-2012,15933.5,9301.5,11934,9097,0.143518435,-0.123966942
-26.648056,27.089444,21-02-2012,15263.5,9515,15357.5,11707.5,-0.003069789,-0.23489798
-26.970278,27.211111,21-02-2012,8467,8500,7797.5,7608,0.04116327,0.043104771
-26.880278,26.965,21-02-2012,16031.5,9174,13260,10295.5,0.094617893,-0.18213426
-27.044444,27.005,21-02-2012,17361,9349,14166.5,10678,0.101324241,-0.204864876
-25.45963889,28.26430556,21-02-2012,,,,,,
-28.068333,31.55,21-02-2012,15309,9404,14606,12080,0.023499916,-0.216659725
-29.161667,23.696389,22-02-2012,7948,9684,7690,7579.5,0.016498273,0.114769195
-29.641944,30.6875,22-02-2012,15379.5,9147.5,12698.5,9669,0.095484009,-0.162546919
-27.38972222,26.46388889,22-02-2012,9688,9523,9217,8813,0.024914044,0.016328709
-30.679722,26.7125,22-02-2012,,,,,,
-29.1825,23.575556,22-02-2012,,,,,,
-28.7115,24.07288889,23-02-2012,,,,,,
-27.602222,29.942778,23-02-2012,15347,9419,13723,11019,0.055865153,-0.185982197
-28.75,30.442778,23-02-2012,14265,11007.5,14504,12171,-0.008307553,-0.137055838
-29.380556,30.2775,23-02-2012,17376.5,10816,14248.5,11200.5,0.098909091,-0.136946678
-27.398611,26.614722,23-02-2012,15336,9428,12456.5,10224,0.103607088,-0.138385615
-29.758889,30.935278,24-02-2012,13305,8248,9981,8273,0.142746715,-0.095068298
-27.573056,24.746389,24-02-2012,15231,9507.5,13418.5,11189.5,0.063264629,-0.170592341
-34.031944,22.053333,24-02-2012,12169,8746,11378,9648,0.03359239,-0.130789108
-34.039722,22.133333,24-02-2012,18117,9429,13844,10264.5,0.13369419,-0.189704808
-30.398056,30.601944,25-02-2012,13203.5,8293,9359,8075,0.170393352,-0.060389758
-30.27402,30.69602,25-02-2012,19287.5,11693.5,15770.5,12376,0.100319471,-0.148448879
-27.169444,29.233889,27-02-2012,,,,,,
-26.861111,28.884722,27-02-2012,16663,9699.5,14935.5,11538.5,0.054670317,-0.21254313
-26.73806,27.59194,27-02-2012,10416.5,9395,8567,8012,0.097426713,0.046097317
-25.127778,27.628889,28-02-2012,14310,9767.5,16376,13148,-0.06732712,-0.252777937
-25.20639,27.558,28-02-2012,14911,9914,13081,10792.5,0.065375822,-0.137725593
-24.69514,27.40906,28-02-2012,14526.5,9570.5,12488,10229,0.075459475,-0.13226194
-27.00222,28.76528,28-02-2012,,,,,,
-33.818056,19.694722,28-02-2012,,,,,,
-29.161667,23.696389,29-02-2012,7948,9684,7690,7579.5,0.016498273,0.114769195
-22.769722,30.886944,29-02-2012,14372,9247,14209,11909,0.005703089,-0.21154502
-23.281,30.54305556,29-02-2012,13499,9665,13532.5,11572,-0.001239295,-0.166720552
-26.905,32.324722,29-02-2012,18242.5,8355,11325,8746,0.233956202,-0.150914634
-28.69485,28.23487,29-02-2012,14539,9651,12643,10601.5,0.069752042,-0.134206513
-28.883333,27.89,29-02-2012,13025.5,9792,11714.5,10125,0.052991108,-0.089391579
-34.075556,20.145556,29-02-2012,16015.5,11056,17648.5,14299,-0.048508793,-0.229667822
-24.925278,29.324444,01-03-2012,15322,9272.5,13207,10527,0.074135091,-0.175026135
-27.573056,24.746389,01-03-2012,15231,9507.5,13418.5,11189.5,0.063264629,-0.170592341
-30.160091,27.40124,01-03-2012,15093,9850.5,15030.5,12009,0.002074792,-0.208190989
-30.336111,27.359444,01-03-2012,10272,9388,8117,7866,0.117189624,0.072607826
-29.615556,27.065278,01-03-2012,14616.5,10005,11860,10265.5,0.104111193,-0.084838783
-30.830556,26.921389,02-03-2012,12802,9180,10111,8709.5,0.117444246,-0.048260847
-23.658056,31.05,02-03-2012,13753,9629,13638,11794.5,0.004198459,-0.172304122
-27.902778,24.615556,02-03-2012,15901.5,9702,14329.5,11291.5,0.051999603,-0.192559765
-29.658056,25.973333,02-03-2012,13308,9732,13236,10611.5,0.002712477,-0.152560084
-29.028629,24.638389,02-03-2012,15248,9962.5,12854,11090.5,0.085189666,-0.126728464
-31.000833,26.353056,02-03-2012,13331,9616,12679,10668,0.025067282,-0.137385064
-30.679722,26.7125,02-03-2012,,,,,,
-28.760833,17.730278,04-03-2012,,,,,,
-25.99136,27.84208,05-03-2012,14292.5,9004.5,12841.5,10173.5,0.053475345,-0.175638561
-24.058889,31.237222,05-03-2012,,,,,,
-29.987778,29.851667,05-03-2012,18244.5,9125,13780,10285.5,0.13940889,-0.203230736
-29.744167,29.905833,05-03-2012,14908.5,9449,12442.5,9817,0.090161237,-0.136742571
-26.861111,28.884722,05-03-2012,16663,9699.5,14935.5,11538.5,0.054670317,-0.21254313
-26.45,28.085833,05-03-2012,15667,9794,14180.5,10960,0.049803166,-0.182965234
-28.768056,20.720556,05-03-2012,5005.5,5127,4312.5,4248,0.074372183,0.08628635
-30.733889,29.828333,06-03-2012,7806,4756.5,7177.5,5654.5,0.041946141,-0.202865762
-29.380556,30.2775,06-03-2012,17376.5,10816,14248.5,11200.5,0.098909091,-0.136946678
-27.398611,26.614722,06-03-2012,17806,12980,15105.5,12580,0.082053386,-0.075679621
-27.671111,27.236944,06-03-2012,14319.5,9754,13749.5,11383,0.0203071,-0.169995958
-29.042222,24.6,06-03-2012,10772.5,9745,9195.5,8150,0.078976362,0.029011906
-30.336111,27.359444,06-03-2012,10272,9388,8117,7866,0.117189624,0.072607826
-27.4,26.624722,06-03-2012,11631.5,9537,10499.5,9383.5,0.051149971,-0.048037332
-29.161667,23.696389,07-03-2012,8173,9889.5,7718,7624,0.028632559,0.123328127
-24.925278,29.324444,18-10-2011,14001.5,10522,16654,13822,-0.086526072,-0.225640271
-28.7115,24.07288889,07-03-2012,13500.5,10482.5,12957.5,11144.5,0.020523093,-0.105588737
-25.81048333,27.90955222,07-03-2012,,,,,,
-27.937778,31.209444,07-03-2012,15252.5,8848,12188,9680,0.111677994,-0.158775433
-28.404444,30.013056,07-03-2012,,,,,,
-30.398056,30.601944,07-03-2012,17659,8851.5,11621,9216,0.206215847,-0.135279033
-24.925278,29.324444,07-06-2012,12900,9519,14742,12501.5,-0.066637725,-0.215283789
-24.925278,29.324444,09-08-2012,12627,9446.5,15095,12778,-0.089026766,-0.230161156
-24.925278,29.324444,05-10-2012,,,,,,
-30.27402,30.69602,07-03-2012,16233.5,9625,13917,11372,0.07683123,-0.182312463
-27.02314,28.59389,07-03-2012,13440,11389,11721,10419.5,0.068320019,-0.014366075
-27.273889,28.49,07-03-2012,,,,,,
-24.925278,29.324444,02-07-2013,13111,9779.5,15341,12837,-0.078377618,-0.221392886
-24.925278,29.324444,22-08-2013,13725,9920.5,16301,13890.5,-0.085792313,-0.243330854
-24.925278,29.324444,16-09-2013,,,,,,
-27.4275,28.525833,07-03-2012,13163,9480,13578,11016.5,-0.01551924,-0.177725735
-24.925278,29.324444,20-01-2014,16909.5,9435.5,14502,11633,0.076643904,-0.211655352
-27.3,28.586944,07-03-2012,15202,10672,16623.5,13632.5,-0.044665441,-0.218039604
-29.1825,23.575556,07-03-2012,10382,9551.5,9460.5,8448,0.046440721,0.004786451
-24.925278,29.324444,10-06-2014,13975.5,9277,15172,12529.5,-0.041049833,-0.241114156
-24.925278,29.324444,18-07-2014,13993,9940.5,16105,13229.5,-0.070170775,-0.23668196
-34.329722,18.990278,07-03-2012,10031,8608.5,10072,9339.5,-0.002039497,-0.078343727
-24.925278,29.324444,05-09-2014,14557,10103.5,16555.5,13872,-0.064234632,-0.242019581
-28.058889,30.373611,07-03-2012,,,,,,
-27.5275,30.858056,08-03-2012,16016,9511.5,14108,11021,0.063338202,-0.194606152
-27.38972222,26.46388889,08-03-2012,10675,10507.5,10415.5,9625.5,0.012304118,0.004397075
-27.398611,26.614722,08-03-2012,17806,12980,15105.5,12580,0.082053386,-0.075679621
-30.679722,26.7125,08-03-2012,11657.5,9968.5,8662.5,8038,0.147391732,0.070098223
-29.803611,30.516111,09-03-2012,15451.5,9566,14838.5,12144,0.020237702,-0.216046221
-27.01011111,26.69808333,12-03-2012,12422.5,9563,10443,8906.5,0.086571472,-0.043986804
-32.595833,19.009444,12-03-2012,15213,10443,15447.5,12938,-0.007648277,-0.193294838
-25.127778,27.628889,13-03-2012,14310,9767.5,16376,13148,-0.06732712,-0.252777937
-25.20639,27.558,13-03-2012,14911,9914,13081,10792.5,0.065375822,-0.137725593
-24.69514,27.40906,13-03-2012,14526.5,9570.5,12488,10229,0.075459475,-0.13226194
-28.747778,31.745833,13-03-2012,17472,9339,14076,10629.5,0.107645493,-0.202306214
-27.169444,29.233889,13-03-2012,,,,,,
-27.00222,28.76528,13-03-2012,,,,,,
-26.648056,27.089444,13-03-2012,15263.5,9515,15357.5,11707.5,-0.003069789,-0.23489798
-26.970278,27.211111,13-03-2012,8591,8804.5,7894,7733,0.042280861,0.054525856
-26.880278,26.965,13-03-2012,16637,9434,13780,10487,0.093927738,-0.187214612
-26.98472222,26.63227778,13-03-2012,14846.5,9941.5,15989.5,13078,-0.037067064,-0.233234353
-31.104278,29.399722,13-03-2012,12751.5,9067.5,11283,9569,0.061099669,-0.108867104
-31.396,29.2651,13-03-2012,,,,,,
-33.501667,21.624167,13-03-2012,15544.5,9961.5,11148,9020.5,0.164709188,-0.056206921
-29.161667,23.696389,14-03-2012,8053.5,9557,7709.5,7641,0.021823257,0.106999102
-28.801278,31.955389,14-03-2012,,,,,,
-28.141944,26.417778,14-03-2012,14562,9259,14340.5,11674.5,0.007663697,-0.215322359
-28.1175,26.719444,14-03-2012,13646,9854,13672,11798.5,-0.000951753,-0.162288532
-29.033333,23.983333,14-03-2012,16342.5,10354.5,14333.5,11781,0.065490938,-0.161171419
-29.161667,30.629722,15-03-2012,14698,9461,14548,11814,0.005128907,-0.211878879
-27.398611,26.614722,15-03-2012,17806,12980,15105.5,12580,0.082053386,-0.075679621
-27.671111,27.236944,15-03-2012,14319.5,9754,13749.5,11383,0.0203071,-0.169995958
-27.902778,24.615556,15-03-2012,15764,9782,13461,10437.5,0.078802395,-0.158284215
-27.573056,24.746389,16-03-2012,14506,9609.5,13478.5,10935,0.036716754,-0.16757623
-31.031389,28.883333,16-03-2012,11292.5,9850,10592.5,9155.5,0.031985378,-0.036321389
-30.86013889,29.07125,16-03-2012,11742,9698,12146.5,10156,-0.016932834,-0.112087711
-30.77586667,29.03221667,16-03-2012,14205,9956.5,15440,12645.5,-0.041659639,-0.215915579
-28.760833,17.730278,17-03-2012,,,,,,
-28.96362,19.15486,17-03-2012,,,,,,
-27.01011111,26.69808333,19-03-2012,12422.5,9563,10443,8906.5,0.086571472,-0.043986804
-26.861111,28.884722,19-03-2012,15840,10282,14792.5,11856,0.034195707,-0.179883946
-24.679167,30.8025,20-03-2012,13650,9645,15259.5,13099,-0.05567374,-0.225441185
-26.970278,27.211111,20-03-2012,8591,8804.5,7894,7733,0.042280861,0.054525856
-33.38056,19.30167,20-03-2012,,,,,,
-33.31388889,19.07472222,20-03-2012,12944,9148,12361,10449,0.023038925,-0.14937933
-28.068333,31.55,20-03-2012,15309,9404,14606,12080,0.023499916,-0.216659725
-29.161667,23.696389,21-03-2012,,,,,,
-24.183889,30.823889,21-03-2012,13757.5,9585.5,11804,9706,0.076423528,-0.103719115
-28.44555556,32.325,21-03-2012,17686,10500.5,14681.5,11617.5,0.092824593,-0.166031292
-27.602222,29.942778,21-03-2012,15347,9419,13723,11019,0.055865153,-0.185982197
-33.13083,18.86278,21-03-2012,15779,11178.5,14861.5,12985,0.029944028,-0.141436252
-30.398056,30.601944,23-03-2012,17659,8851.5,11621,9216,0.206215847,-0.135279033
-30.27402,30.69602,23-03-2012,16233.5,9625,13917,11372,0.07683123,-0.182312463
-29.641944,30.6875,26-03-2012,13436,8353.5,10521.5,8818,0.121652927,-0.114860927
-25.99136,27.84208,26-03-2012,,,,,,
-29.987778,29.851667,26-03-2012,17694.5,8901.5,12672.5,9709.5,0.165376889,-0.174793733
-29.758889,30.935278,26-03-2012,,,,,,
-26.98472222,26.63227778,26-03-2012,14846.5,9941.5,15989.5,13078,-0.037067064,-0.233234353
-33.818056,19.694722,26-03-2012,,,,,,
-25.127778,27.628889,27-03-2012,14310,9767.5,16376,13148,-0.06732712,-0.252777937
-25.20639,27.558,27-03-2012,14911,9914,13081,10792.5,0.065375822,-0.137725593
-24.69514,27.40906,27-03-2012,14526.5,9570.5,12488,10229,0.075459475,-0.13226194
-27.363611,31.783333,27-03-2012,17685,8918,12271,9381,0.18073174,-0.158242484
-26.648056,27.089444,27-03-2012,15263.5,9515,15357.5,11707.5,-0.003069789,-0.23489798
-26.880278,26.965,27-03-2012,16637,9434,13780,10487,0.093927738,-0.187214612
-27.573056,24.746389,27-03-2012,14506,9609.5,13478.5,10935,0.036716754,-0.16757623
-28.768056,20.720556,27-03-2012,17370.5,13635.5,17530.5,15525,-0.004584396,-0.124975935
-34.031944,22.053333,27-03-2012,11373,8599,11165,9693,0.009228858,-0.129832018
-34.039722,22.133333,27-03-2012,7876,4708.5,7140.5,5148,0.048979456,-0.205249388
-34.075556,20.145556,27-03-2012,16015.5,11056,17648.5,14299,-0.048508793,-0.229667822
-25.45963889,28.26430556,27-03-2012,,,,,,
-25.81048333,27.90955222,28-03-2012,13945,9586.5,13687.5,11171,0.009318737,-0.176205208
-29.380556,30.2775,28-03-2012,15276,9081,13581.5,10485,0.05871957,-0.198587976
-30.398056,30.601944,28-03-2012,17938.5,8781,11495,8904,0.21891722,-0.133852831
-30.27402,30.69602,28-03-2012,14927.5,8951.5,12187,9575,0.101071382,-0.153061949
-26.73806,27.59194,28-03-2012,,,,,,
-26.45,28.085833,28-03-2012,15667,9794,14180.5,10960,0.049803166,-0.182965234
-30.679722,26.7125,28-03-2012,11657.5,9968.5,8662.5,8038,0.147391732,0.070098223
-28.69485,28.23487,28-03-2012,14539,9651,12643,10601.5,0.069752042,-0.134206513
-29.615556,27.065278,28-03-2012,13827.5,10638.5,13021,11106,0.030038922,-0.100699508
-28.883333,27.89,28-03-2012,13025.5,9792,11714.5,10125,0.052991108,-0.089391579
-34.02861,22.22222,28-03-2012,14283,8795.5,12130,9738.5,0.081512891,-0.159351031
-25.447222,30.711667,28-03-2012,14281,8938,12444.5,10010,0.068717143,-0.163989244
